%eval_id interface x1             x2             obj_fn_variance 
1        APPROX_INTERFACE_1 -1.2           1              8.881395877e-33 
2        APPROX_INTERFACE_1 -1.2           1              8.881395877e-33 
3        APPROX_INTERFACE_1 -1.2000012     1              6.315773996e-14 
4        APPROX_INTERFACE_1 -1.1999988     1              6.315274071e-14 
5        APPROX_INTERFACE_1 -1.2           1.000001       1.901288455e-16 
6        APPROX_INTERFACE_1 -1.2           0.999999       1.901390384e-16 
7        APPROX_INTERFACE_1 -1.14623096    0.9651209313   1.869400833e-05 
8        APPROX_INTERFACE_1 -1.15496419    0.9707860301   1.460769201e-05 
9        APPROX_INTERFACE_1 -1.160030295   0.9740723274   9.400607477e-06 
10       APPROX_INTERFACE_1 -1.160031455   0.9740723274   9.399291686e-06 
11       APPROX_INTERFACE_1 -1.160029135   0.9740723274   9.401923285e-06 
12       APPROX_INTERFACE_1 -1.160030295   0.9740733014   9.400674903e-06 
13       APPROX_INTERFACE_1 -1.160030295   0.9740713533   9.400540049e-06 
14       APPROX_INTERFACE_1 -1.166488105   0.9085875186   4.362244787e-06 
15       APPROX_INTERFACE_1 -1.177196504   0.8            0.0001100019772 
16       APPROX_INTERFACE_1 -1.183654314   0.8            0.0001186770889 
17       APPROX_INTERFACE_1 -1.178640422   0.8            0.0001122535977 
18       APPROX_INTERFACE_1 -1.177503092   0.8            0.0001104906326 
19       APPROX_INTERFACE_1 -1.177197682   0.8            0.0001100038632 
20       APPROX_INTERFACE_1 -1.177195327   0.8            0.0001100000912 
21       APPROX_INTERFACE_1 -1.177196504   0.8000008      0.0001100003387 
22       APPROX_INTERFACE_1 -1.177196504   0.7999992      0.0001100036158 
23       APPROX_INTERFACE_1 -1.129043193   0.8            3.402350559e-05 
24       APPROX_INTERFACE_1 -1.164248136   0.8            8.879085534e-05 
25       APPROX_INTERFACE_1 -1.168312018   0.8            9.51479577e-05 
26       APPROX_INTERFACE_1 -1.168313187   0.8            9.514984646e-05 
27       APPROX_INTERFACE_1 -1.16831085    0.8            9.514606898e-05 
28       APPROX_INTERFACE_1 -1.168312018   0.8000008      9.514644633e-05 
29       APPROX_INTERFACE_1 -1.168312018   0.7999992      9.514946909e-05 
30       APPROX_INTERFACE_1 -1.196649207   0.8            0.0001226133976 
31       APPROX_INTERFACE_1 -1.16859539    0.8            9.560720431e-05 
32       APPROX_INTERFACE_1 -1.168441861   0.8            9.535810573e-05 
33       APPROX_INTERFACE_1 -1.16844303    0.8            9.5359999e-05  
34       APPROX_INTERFACE_1 -1.168440693   0.8            9.53562125e-05 
35       APPROX_INTERFACE_1 -1.168441861   0.8000008      9.535659215e-05 
36       APPROX_INTERFACE_1 -1.168441861   0.7999992      9.535961933e-05 
37       APPROX_INTERFACE_1 -1.16844303    0.8            9.5359999e-05  
38       APPROX_INTERFACE_1 -1.168440693   0.8            9.53562125e-05 
39       APPROX_INTERFACE_1 -1.168441861   0.8000008      9.535659215e-05 
40       APPROX_INTERFACE_1 -1.168441861   0.7999992      9.535961933e-05 
41       APPROX_INTERFACE_1 -1.168441861   0.8            2.090177621e-34 
42       APPROX_INTERFACE_1 -1.168441861   0.8            2.090177621e-34 
43       APPROX_INTERFACE_1 -1.16844303    0.8            6.313802936e-15 
44       APPROX_INTERFACE_1 -1.168440693   0.8            6.312890734e-15 
45       APPROX_INTERFACE_1 -1.168441861   0.8000008      1.441111275e-16 
46       APPROX_INTERFACE_1 -1.168441861   0.7999992      1.44147838e-16 
47       APPROX_INTERFACE_1 -1.077217419   0.8033180806   4.218043159e-06 
48       APPROX_INTERFACE_1 -1.128965281   0.8014358704   2.816456532e-07 
49       APPROX_INTERFACE_1 -1.153644681   0.8005382136   2.693831825e-07 
50       APPROX_INTERFACE_1 -1.153645835   0.8005382136   2.693760812e-07 
51       APPROX_INTERFACE_1 -1.153643528   0.8005382136   2.6939028e-07  
52       APPROX_INTERFACE_1 -1.153644681   0.8005390141   2.693771529e-07 
53       APPROX_INTERFACE_1 -1.153644681   0.8005374131   2.693892125e-07 
54       APPROX_INTERFACE_1 -1.088563857   0.807711787    4.854570137e-06 
55       APPROX_INTERFACE_1 -1.143035469   0.8017076205   2.427548318e-07 
56       APPROX_INTERFACE_1 -1.150290846   0.8009078921   2.728198732e-07 
57       APPROX_INTERFACE_1 -1.150291996   0.8009078921   2.728214943e-07 
58       APPROX_INTERFACE_1 -1.150289696   0.8009078921   2.728182501e-07 
59       APPROX_INTERFACE_1 -1.150290846   0.800908693    2.728119947e-07 
60       APPROX_INTERFACE_1 -1.150290846   0.8009070912   2.72827752e-07 
61       APPROX_INTERFACE_1 -1.133479079   0.8246663732   9.794196923e-08 
62       APPROX_INTERFACE_1 -1.149438612   0.8021122732   2.590314641e-07 
63       APPROX_INTERFACE_1 -1.149469001   0.8020693284   2.59546513e-07 
64       APPROX_INTERFACE_1 -1.14947015    0.8020693284   2.595502343e-07 
65       APPROX_INTERFACE_1 -1.149467851   0.8020693284   2.595427903e-07 
66       APPROX_INTERFACE_1 -1.149469001   0.8020701304   2.595387462e-07 
67       APPROX_INTERFACE_1 -1.149469001   0.8020685263   2.595542801e-07 
68       APPROX_INTERFACE_1 -1.153313309   0.8047811988   2.436272238e-07 
69       APPROX_INTERFACE_1 -1.150353305   0.8026931383   2.564337463e-07 
70       APPROX_INTERFACE_1 -1.15034331    0.802686088    2.564687857e-07 
71       APPROX_INTERFACE_1 -1.150344461   0.802686088    2.564717985e-07 
72       APPROX_INTERFACE_1 -1.15034216    0.802686088    2.56465771e-07 
73       APPROX_INTERFACE_1 -1.15034331    0.8026868907   2.564618161e-07 
74       APPROX_INTERFACE_1 -1.15034331    0.8026852853   2.564757557e-07 
75       APPROX_INTERFACE_1 -1.150292011   0.8056025895   2.334179434e-07 
76       APPROX_INTERFACE_1 -1.150086812   0.8172685955   1.821289859e-07 
77       APPROX_INTERFACE_1 -1.150055303   0.8190599487   1.789917875e-07 
78       APPROX_INTERFACE_1 -1.150056453   0.8190599487   1.790076029e-07 
79       APPROX_INTERFACE_1 -1.150054153   0.8190599487   1.789759709e-07 
80       APPROX_INTERFACE_1 -1.150055303   0.8190607677   1.789907914e-07 
81       APPROX_INTERFACE_1 -1.150055303   0.8190591296   1.789927839e-07 
82       APPROX_INTERFACE_1 -1.166244256   0.8194476024   7.959189641e-08 
83       APPROX_INTERFACE_1 -1.150217192   0.8190638252   1.812003714e-07 
84       APPROX_INTERFACE_1 -1.150057876   0.8190600103   1.790270923e-07 
85       APPROX_INTERFACE_1 -1.150059026   0.8190600103   1.790429047e-07 
86       APPROX_INTERFACE_1 -1.150056726   0.8190600103   1.790112785e-07 
87       APPROX_INTERFACE_1 -1.150057876   0.8190608293   1.790260974e-07 
88       APPROX_INTERFACE_1 -1.150057876   0.8190591912   1.790280873e-07 
89       APPROX_INTERFACE_1 -1.150193697   0.8248257466   1.795776804e-07 
90       APPROX_INTERFACE_1 -1.150059234   0.8191176676   1.789763399e-07 
91       APPROX_INTERFACE_1 -1.150057917   0.8190617513   1.790255418e-07 
92       APPROX_INTERFACE_1 -1.150059067   0.8190617513   1.790413554e-07 
93       APPROX_INTERFACE_1 -1.150056767   0.8190617513   1.790097268e-07 
94       APPROX_INTERFACE_1 -1.150057917   0.8190625704   1.790245474e-07 
95       APPROX_INTERFACE_1 -1.150057917   0.8190609323   1.790265363e-07 
96       APPROX_INTERFACE_1 -1.146008804   0.819157073    1.215254988e-07 
97       APPROX_INTERFACE_1 -1.150017426   0.8190627046   1.784667645e-07 
98       APPROX_INTERFACE_1 -1.150057877   0.8190617523   1.790249892e-07 
99       APPROX_INTERFACE_1 -1.168441861   0.8            5.358549039e-30 
100      APPROX_INTERFACE_1 -1.168441861   0.8            5.358549039e-30 
101      APPROX_INTERFACE_1 -1.16844303    0.8            5.348978058e-17 
102      APPROX_INTERFACE_1 -1.168440693   0.8            5.349846997e-17 
103      APPROX_INTERFACE_1 -1.168441861   0.8000008      5.900841284e-15 
104      APPROX_INTERFACE_1 -1.168441861   0.7999992      5.899633791e-15 
105      APPROX_INTERFACE_1 -1.168070476   0.88           2.019720779e-06 
106      APPROX_INTERFACE_1 -1.168276325   0.8356582287   8.191355035e-07 
107      APPROX_INTERFACE_1 -1.168384052   0.8124526768   1.722477264e-06 
108      APPROX_INTERFACE_1 -1.168385221   0.8124526768   1.722472213e-06 
109      APPROX_INTERFACE_1 -1.168382884   0.8124526768   1.722482315e-06 
110      APPROX_INTERFACE_1 -1.168384052   0.8124534892   1.722579211e-06 
111      APPROX_INTERFACE_1 -1.168384052   0.8124518643   1.722375289e-06 
112      APPROX_INTERFACE_1 -1.163069344   0.7656037046   1.723988825e-07 
113      APPROX_INTERFACE_1 -1.167872438   0.8079428196   8.849482984e-07 
114      APPROX_INTERFACE_1 -1.168334012   0.8120115777   1.663379744e-06 
115      APPROX_INTERFACE_1 -1.168335181   0.8120115777   1.663374782e-06 
116      APPROX_INTERFACE_1 -1.168332844   0.8120115777   1.663384708e-06 
117      APPROX_INTERFACE_1 -1.168334012   0.8120123897   1.663495977e-06 
118      APPROX_INTERFACE_1 -1.168334012   0.8120107657   1.663263486e-06 
119      APPROX_INTERFACE_1 -1.151242609   0.7883792597   9.730040823e-08 
120      APPROX_INTERFACE_1 -1.168163098   0.8117752545   1.629225512e-06 
121      APPROX_INTERFACE_1 -1.168261491   0.8119113027   1.649141806e-06 
122      APPROX_INTERFACE_1 -1.16826266    0.8119113027   1.649136844e-06 
123      APPROX_INTERFACE_1 -1.168260323   0.8119113027   1.649146767e-06 
124      APPROX_INTERFACE_1 -1.168261491   0.8119121146   1.649261103e-06 
125      APPROX_INTERFACE_1 -1.168261491   0.8119104908   1.649022483e-06 
126      APPROX_INTERFACE_1 -1.154120998   0.8220594744   9.581328574e-07 
127      APPROX_INTERFACE_1 -1.168068303   0.8120499474   1.669985177e-06 
128      APPROX_INTERFACE_1 -1.168110959   0.8120193351   1.665443924e-06 
129      APPROX_INTERFACE_1 -1.168112127   0.8120193351   1.665438887e-06 
130      APPROX_INTERFACE_1 -1.168109791   0.8120193351   1.66544896e-06 
131      APPROX_INTERFACE_1 -1.168110959   0.8120201471   1.665559955e-06 
132      APPROX_INTERFACE_1 -1.168110959   0.812018523    1.665327867e-06 
133      APPROX_INTERFACE_1 -1.159498181   0.8118758062   1.693055884e-06 
134      APPROX_INTERFACE_1 -1.163873918   0.8119487263   1.676119109e-06 
135      APPROX_INTERFACE_1 -1.163873842   0.811948725    1.676119349e-06 
136      APPROX_INTERFACE_1 -1.163875006   0.811948725    1.676112847e-06 
137      APPROX_INTERFACE_1 -1.163872678   0.811948725    1.676125851e-06 
138      APPROX_INTERFACE_1 -1.163873842   0.811949537    1.676238338e-06 
139      APPROX_INTERFACE_1 -1.163873842   0.8119479131   1.676000335e-06 
140      APPROX_INTERFACE_1 -1.163938209   0.8074774117   8.030992166e-07 
141      APPROX_INTERFACE_1 -1.163874486   0.8119040119   1.669524972e-06 
142      APPROX_INTERFACE_1 -1.163873844   0.8119486068   1.676102008e-06 
143      APPROX_INTERFACE_1 -1.163875008   0.8119486068   1.676095507e-06 
144      APPROX_INTERFACE_1 -1.16387268    0.8119486068   1.676108511e-06 
145      APPROX_INTERFACE_1 -1.163873844   0.8119494187   1.676221001e-06 
146      APPROX_INTERFACE_1 -1.163873844   0.8119477948   1.675982991e-06 
147      APPROX_INTERFACE_1 -1.167078592   0.8119615917   1.661718191e-06 
148      APPROX_INTERFACE_1 -1.163905891   0.8119487366   1.675942172e-06 
149      APPROX_INTERFACE_1 -1.163874007   0.8119486074   1.676101194e-06 
150      APPROX_INTERFACE_1 -1.163875171   0.8119486074   1.676094692e-06 
151      APPROX_INTERFACE_1 -1.163872843   0.8119486074   1.676107696e-06 
152      APPROX_INTERFACE_1 -1.163874007   0.8119494194   1.676220187e-06 
153      APPROX_INTERFACE_1 -1.163874007   0.8119477955   1.675982177e-06 
154      APPROX_INTERFACE_1 -1.163879298   0.8108306928   1.490934311e-06 
155      APPROX_INTERFACE_1 -1.16387406    0.8119374283   1.674460052e-06 
